Ficha_Code;User_Id;Semestre;Asig_Code;Aula;PEC;PEC_Fecha;PEC_Entrega;PEC_Nota;PEC_Publicacion
967948;1101422;20181;B2.581;1;Práctica 3;01/02/2019;-;-;09/02/2019
967948;1101422;20181;B2.582;1;PEC 1;11/11/2018;-;-;26/11/2018
967948;1101422;20181;B2.582;1;PEC 2;09/12/2018;-;-;24/12/2018
967948;1101422;20181;B2.582;1;PEC 3;06/01/2019;-;-;21/01/2019
967948;1101422;20181;B2.582;1;PEC 4;03/02/2019;-;-;08/02/2019
967948;1101422;20181;B2.583;1;"PEC1. Sistemas de Data Warehouse_ importancia de los datos; roles de usuario; explotación y administración.";14/11/2018;-;-;28/11/2018
967948;1101422;20181;B2.583;1;PRA1. Evaluación de la viabilidad de los sistemas de Data Warehouse ;17/12/2018;-;-;31/12/2018
967948;1101422;20181;B2.583;1;PRA2. Explotación de datos_ múltiples formas de presentación y consumo de datos  ;24/01/2019;-;-;07/02/2019
967948;1101422;20181;B2.583;1;PEC2. Administración del sistema de Data Warehouse ;05/02/2019;-;-;14/02/2019
1021378;1189920;20181;B2.320;1;Actividad 1;08/11/2018;-;-;18/11/2018
1021378;1189920;20181;B2.320;1;Actividad 2;05/12/2018;-;-;17/12/2018
1021378;1189920;20181;B2.320;1;Actividad 3;03/01/2019;-;-;10/01/2019
1021378;1189920;20181;B2.320;1;Actividad 4;31/01/2019;-;-;10/02/2019
1021378;1189920;20181;B2.321;2;PEC 1;12/11/2018;-;-;26/11/2018
1021378;1189920;20181;B2.321;2;PEC 2;10/12/2018;-;-;24/12/2018
1021378;1189920;20181;B2.321;2;PEC 3;07/01/2019;-;-;21/01/2019
1021378;1189920;20181;B2.321;2;PEC 4;01/02/2019;-;-;11/02/2019
1021378;1189920;20181;B2.577;1;Debate 1_ ¿Qué es Big Data?;11/11/2018;-;-;-
1021378;1189920;20181;B2.577;1;Cuestionario módulo 1;25/11/2018;-;-;-
1021378;1189920;20181;B2.577;1;PEC 1_ Definición de un escenario;28/11/2018;-;-;-
1021378;1189920;20181;B2.577;1;Cuestionario módulo 2;23/12/2018;-;-;-
1021378;1189920;20181;B2.577;1;PEC 2_ MapReduce y Apache Spark;26/12/2018;-;-;-
1021378;1189920;20181;B2.577;1;Cuestionario módulo 3;20/01/2019;-;-;-
1021378;1189920;20181;B2.577;1;PEC 3_ Análisis en AWS;23/01/2019;-;-;-
1021378;1189920;20181;B2.577;1;PEC 4_ Nuevas tendencias;03/02/2019;-;-;-
1021378;1189920;20181;B2.578;1;Actividad 1;13/11/2018;-;-;20/11/2018
1021378;1189920;20181;B2.578;1;Actividad 2;11/12/2018;-;-;18/12/2018
1021378;1189920;20181;B2.578;1;Actividad 3;08/01/2019;-;-;15/01/2019
1021378;1189920;20181;B2.578;1;Actividad 4;05/02/2019;-;-;12/02/2019
1007198;1172023;20181;B2.320;2;Actividad 1;08/11/2018;-;-;18/11/2018
1007198;1172023;20181;B2.320;2;Actividad 2;05/12/2018;-;-;17/12/2018
1007198;1172023;20181;B2.320;2;Actividad 3;03/01/2019;-;-;10/01/2019
1007198;1172023;20181;B2.320;2;Actividad 4;31/01/2019;-;-;10/02/2019
1007198;1172023;20181;B2.321;1;PEC 1;12/11/2018;-;-;26/11/2018
1007198;1172023;20181;B2.321;1;PEC 2;10/12/2018;-;-;24/12/2018
1007198;1172023;20181;B2.321;1;PEC 3;07/01/2019;-;-;21/01/2019
1007198;1172023;20181;B2.321;1;PEC 4;01/02/2019;-;-;11/02/2019
1007198;1172023;20181;B2.577;1;Debate 1_ ¿Qué es Big Data?;11/11/2018;-;-;-
1007198;1172023;20181;B2.577;1;Cuestionario módulo 1;25/11/2018;-;-;-
1007198;1172023;20181;B2.577;1;PEC 1_ Definición de un escenario;28/11/2018;-;-;-
1007198;1172023;20181;B2.577;1;Cuestionario módulo 2;23/12/2018;-;-;-
1007198;1172023;20181;B2.577;1;PEC 2_ MapReduce y Apache Spark;26/12/2018;-;-;-
1007198;1172023;20181;B2.577;1;Cuestionario módulo 3;20/01/2019;-;-;-
1007198;1172023;20181;B2.577;1;PEC 3_ Análisis en AWS;23/01/2019;-;-;-
1007198;1172023;20181;B2.577;1;PEC 4_ Nuevas tendencias;03/02/2019;-;-;-
1007198;1172023;20181;B2.578;3;Actividad 1;13/11/2018;-;-;20/11/2018
1007198;1172023;20181;B2.578;3;Actividad 2;11/12/2018;-;-;18/12/2018
1007198;1172023;20181;B2.578;3;Actividad 3;08/01/2019;-;-;15/01/2019
1007198;1172023;20181;B2.578;3;Actividad 4;05/02/2019;-;-;12/02/2019
1014325;1182239;20181;B2.324;1;Debate;02/11/2018;-;-;09/11/2018
1014325;1182239;20181;B2.324;1;PEC 0_ Software R y conceptos básicos;02/11/2018;-;-;09/11/2018
1014325;1182239;20181;B2.324;1;PEC 1_ Lectura y preparación de datos de muestreo;23/11/2018;-;-;09/12/2018
1014325;1182239;20181;B2.324;1;PEC 2_ Distribución normal, Intervalos de Confianza y Regresión;20/12/2018;-;-;07/01/2019
1014325;1182239;20181;B2.324;1;PEC 3_ ANOVA y PCA;19/01/2019;-;-;27/01/2019
1014325;1182239;20181;B2.324;1;Debate 2;04/02/2019;-;-;-
1014325;1182239;20181;B2.324;1;PEC Global;04/02/2019;-;-;12/02/2019
1014325;1182239;20181;B2.325;3;Debate;04/11/2018;-;-;11/11/2018
1014325;1182239;20181;B2.325;3;PEC 1_ Text Mining;18/11/2018;-;-;25/11/2018
1014325;1182239;20181;B2.325;3;PEC 2_ Algoritmos de segmentación;16/12/2018;-;-;23/12/2018
1014325;1182239;20181;B2.325;3;PEC 3_ Algoritmos de clasificación;13/01/2019;-;-;20/01/2019
1014325;1182239;20181;B2.325;3;PEC4_ Reglas de asociación;03/02/2019;-;-;10/02/2019
1014325;1182239;20181;B2.325;3;Fecha límite de entrega de actividades de recuperación;06/02/2019;-;-;-
1014325;1182239;20181;B2.579;1;PEC1. Cuadro de Mando Integral;28/11/2018;-;-;11/12/2018
1014325;1182239;20181;B2.579;1;PEC2. Inteligencia Competitiva;04/01/2019;-;-;17/01/2019
1014325;1182239;20181;B2.579;1;PEC3. Síntesis;28/01/2019;-;-;10/02/2019
1014325;1182239;20181;B2.580;1;Actividad 1. El ciclo de vida de los datos;11/11/2018;-;-;18/11/2018
1014325;1182239;20181;B2.580;1;Práctica 1. Gestión de datos maestros;09/12/2018;-;-;16/12/2018
1014325;1182239;20181;B2.580;1;Práctica 2. Calidad de datos;06/01/2019;-;-;13/01/2019
1014325;1182239;20181;B2.580;1;Actividad 2. Seguridad y Privacidad de los Datos;03/02/2019;-;-;10/02/2019
968175;1102022;20181;B2.324;1;Debate;02/11/2018;-;-;09/11/2018
968175;1102022;20181;B2.324;1;PEC 0_ Software R y conceptos básicos;02/11/2018;-;-;09/11/2018
968175;1102022;20181;B2.324;1;PEC 1_ Lectura y preparación de datos de muestreo;23/11/2018;-;-;09/12/2018
968175;1102022;20181;B2.324;1;PEC 2_ Distribución normal, Intervalos de Confianza y Regresión;20/12/2018;-;-;07/01/2019
968175;1102022;20181;B2.324;1;PEC 3_ ANOVA y PCA;19/01/2019;-;-;27/01/2019
968175;1102022;20181;B2.324;1;Debate 2;04/02/2019;-;-;-
968175;1102022;20181;B2.324;1;PEC Global;04/02/2019;-;-;12/02/2019
968175;1102022;20181;B2.325;2;Debate;04/11/2018;-;-;11/11/2018
968175;1102022;20181;B2.325;2;PEC 1_ Text Mining;18/11/2018;-;-;25/11/2018
968175;1102022;20181;B2.325;2;PEC 2_ Algoritmos de segmentación;16/12/2018;-;-;23/12/2018
968175;1102022;20181;B2.325;2;PEC 3_ Algoritmos de clasificación;13/01/2019;-;-;20/01/2019
968175;1102022;20181;B2.325;2;PEC4_ Reglas de asociación;03/02/2019;-;-;10/02/2019
968175;1102022;20181;B2.325;2;Fecha límite de entrega de actividades de recuperación;06/02/2019;-;-;-
968175;1102022;20181;B2.579;1;PEC1. Cuadro de Mando Integral;28/11/2018;-;-;11/12/2018
968175;1102022;20181;B2.579;1;PEC2. Inteligencia Competitiva;04/01/2019;-;-;17/01/2019
968175;1102022;20181;B2.579;1;PEC3. Síntesis;28/01/2019;-;-;10/02/2019
968175;1102022;20181;B2.580;1;Actividad 1. El ciclo de vida de los datos;11/11/2018;-;-;18/11/2018
968175;1102022;20181;B2.580;1;Práctica 1. Gestión de datos maestros;09/12/2018;-;-;16/12/2018
968175;1102022;20181;B2.580;1;Práctica 2. Calidad de datos;06/01/2019;-;-;13/01/2019
968175;1102022;20181;B2.580;1;Actividad 2. Seguridad y Privacidad de los Datos;03/02/2019;-;-;10/02/2019
1002077;1165713;20181;B2.320;1;Actividad 1;08/11/2018;-;-;18/11/2018
1002077;1165713;20181;B2.320;1;Actividad 2;05/12/2018;-;-;17/12/2018
1002077;1165713;20181;B2.320;1;Actividad 3;03/01/2019;-;-;10/01/2019
1002077;1165713;20181;B2.320;1;Actividad 4;31/01/2019;-;-;10/02/2019
1002077;1165713;20181;B2.321;2;PEC 1;12/11/2018;-;-;26/11/2018
1002077;1165713;20181;B2.321;2;PEC 2;10/12/2018;-;-;24/12/2018
1002077;1165713;20181;B2.321;2;PEC 3;07/01/2019;-;-;21/01/2019
1002077;1165713;20181;B2.321;2;PEC 4;01/02/2019;-;-;11/02/2019
1002077;1165713;20181;B2.577;1;Debate 1_ ¿Qué es Big Data?;11/11/2018;-;-;-
1002077;1165713;20181;B2.577;1;Cuestionario módulo 1;25/11/2018;-;-;-
1002077;1165713;20181;B2.577;1;PEC 1_ Definición de un escenario;28/11/2018;-;-;-
1002077;1165713;20181;B2.577;1;Cuestionario módulo 2;23/12/2018;-;-;-
1002077;1165713;20181;B2.577;1;PEC 2_ MapReduce y Apache Spark;26/12/2018;-;-;-
1002077;1165713;20181;B2.577;1;Cuestionario módulo 3;20/01/2019;-;-;-
1002077;1165713;20181;B2.577;1;PEC 3_ Análisis en AWS;23/01/2019;-;-;-
1002077;1165713;20181;B2.577;1;PEC 4_ Nuevas tendencias;03/02/2019;-;-;-
1002077;1165713;20181;B2.578;1;Actividad 1;13/11/2018;-;-;20/11/2018
1002077;1165713;20181;B2.578;1;Actividad 2;11/12/2018;-;-;18/12/2018
1002077;1165713;20181;B2.578;1;Actividad 3;08/01/2019;-;-;15/01/2019
1002077;1165713;20181;B2.578;1;Actividad 4;05/02/2019;-;-;12/02/2019
900967;1000301;20181;B2.324;1;Debate;02/11/2018;-;-;09/11/2018
900967;1000301;20181;B2.324;1;PEC 0_ Software R y conceptos básicos;02/11/2018;-;-;09/11/2018
900967;1000301;20181;B2.324;1;PEC 1_ Lectura y preparación de datos de muestreo;23/11/2018;-;-;09/12/2018
900967;1000301;20181;B2.324;1;PEC 2_ Distribución normal, Intervalos de Confianza y Regresión;20/12/2018;-;-;07/01/2019
900967;1000301;20181;B2.324;1;PEC 3_ ANOVA y PCA;19/01/2019;-;-;27/01/2019
900967;1000301;20181;B2.324;1;Debate 2;04/02/2019;-;-;-
900967;1000301;20181;B2.324;1;PEC Global;04/02/2019;-;-;12/02/2019
900967;1000301;20181;B2.325;3;Debate;04/11/2018;-;-;11/11/2018
900967;1000301;20181;B2.325;3;PEC 1_ Text Mining;18/11/2018;-;-;25/11/2018
900967;1000301;20181;B2.325;3;PEC 2_ Algoritmos de segmentación;16/12/2018;-;-;23/12/2018
900967;1000301;20181;B2.325;3;PEC 3_ Algoritmos de clasificación;13/01/2019;-;-;20/01/2019
900967;1000301;20181;B2.325;3;PEC4_ Reglas de asociación;03/02/2019;-;-;10/02/2019
900967;1000301;20181;B2.325;3;Fecha límite de entrega de actividades de recuperación;06/02/2019;-;-;-
900967;1000301;20181;B2.580;2;Actividad 1. El ciclo de vida de los datos;11/11/2018;-;-;18/11/2018
900967;1000301;20181;B2.580;2;Práctica 1. Gestión de datos maestros;09/12/2018;-;-;16/12/2018
900967;1000301;20181;B2.580;2;Práctica 2. Calidad de datos;06/01/2019;-;-;13/01/2019
900967;1000301;20181;B2.580;2;Actividad 2. Seguridad y Privacidad de los Datos;03/02/2019;-;-;10/02/2019
387092;77854;20181;B2.320;3;Actividad 1;08/11/2018;-;-;18/11/2018
387092;77854;20181;B2.320;3;Actividad 2;05/12/2018;-;-;17/12/2018
387092;77854;20181;B2.320;3;Actividad 3;03/01/2019;-;-;10/01/2019
387092;77854;20181;B2.320;3;Actividad 4;31/01/2019;-;-;10/02/2019
387092;77854;20181;B2.321;3;PEC 1;12/11/2018;-;-;26/11/2018
387092;77854;20181;B2.321;3;PEC 2;10/12/2018;-;-;24/12/2018
387092;77854;20181;B2.321;3;PEC 3;07/01/2019;-;-;21/01/2019
387092;77854;20181;B2.321;3;PEC 4;01/02/2019;-;-;11/02/2019
387092;77854;20181;B2.577;3;Debate 1_ ¿Qué es Big Data?;11/11/2018;-;-;-
387092;77854;20181;B2.577;3;Cuestionario módulo 1;25/11/2018;-;-;-
387092;77854;20181;B2.577;3;PEC 1_ Definición de un escenario;28/11/2018;-;-;-
387092;77854;20181;B2.577;3;Cuestionario módulo 2;23/12/2018;-;-;-
387092;77854;20181;B2.577;3;PEC 2_ MapReduce y Apache Spark;26/12/2018;-;-;-
387092;77854;20181;B2.577;3;Cuestionario módulo 3;20/01/2019;-;-;-
387092;77854;20181;B2.577;3;PEC 3_ Análisis en AWS;23/01/2019;-;-;-
387092;77854;20181;B2.577;3;PEC 4_ Nuevas tendencias;03/02/2019;-;-;-
387092;77854;20181;B2.578;2;Actividad 1;13/11/2018;-;-;20/11/2018
387092;77854;20181;B2.578;2;Actividad 2;11/12/2018;-;-;18/12/2018
387092;77854;20181;B2.578;2;Actividad 3;08/01/2019;-;-;15/01/2019
387092;77854;20181;B2.578;2;Actividad 4;05/02/2019;-;-;12/02/2019
851180;1163847;20181;B2.320;3;Actividad 1;08/11/2018;-;-;18/11/2018
851180;1163847;20181;B2.320;3;Actividad 2;05/12/2018;-;-;17/12/2018
851180;1163847;20181;B2.320;3;Actividad 3;03/01/2019;-;-;10/01/2019
851180;1163847;20181;B2.320;3;Actividad 4;31/01/2019;-;-;10/02/2019
851180;1163847;20181;B2.321;3;PEC 1;12/11/2018;-;-;26/11/2018
851180;1163847;20181;B2.321;3;PEC 2;10/12/2018;-;-;24/12/2018
851180;1163847;20181;B2.321;3;PEC 3;07/01/2019;-;-;21/01/2019
851180;1163847;20181;B2.321;3;PEC 4;01/02/2019;-;-;11/02/2019
851180;1163847;20181;B2.577;3;Debate 1_ ¿Qué es Big Data?;11/11/2018;-;-;-
851180;1163847;20181;B2.577;3;Cuestionario módulo 1;25/11/2018;-;-;-
851180;1163847;20181;B2.577;3;PEC 1_ Definición de un escenario;28/11/2018;-;-;-
851180;1163847;20181;B2.577;3;Cuestionario módulo 2;23/12/2018;-;-;-
851180;1163847;20181;B2.577;3;PEC 2_ MapReduce y Apache Spark;26/12/2018;-;-;-
851180;1163847;20181;B2.577;3;Cuestionario módulo 3;20/01/2019;-;-;-
851180;1163847;20181;B2.577;3;PEC 3_ Análisis en AWS;23/01/2019;-;-;-
851180;1163847;20181;B2.577;3;PEC 4_ Nuevas tendencias;03/02/2019;-;-;-
851180;1163847;20181;B2.578;1;Actividad 1;13/11/2018;-;-;20/11/2018
851180;1163847;20181;B2.578;1;Actividad 2;11/12/2018;-;-;18/12/2018
851180;1163847;20181;B2.578;1;Actividad 3;08/01/2019;-;-;15/01/2019
851180;1163847;20181;B2.578;1;Actividad 4;05/02/2019;-;-;12/02/2019
552960;319423;20181;B2.320;3;Actividad 1;08/11/2018;-;-;18/11/2018
552960;319423;20181;B2.320;3;Actividad 2;05/12/2018;-;-;17/12/2018
552960;319423;20181;B2.320;3;Actividad 3;03/01/2019;-;-;10/01/2019
552960;319423;20181;B2.320;3;Actividad 4;31/01/2019;-;-;10/02/2019
552960;319423;20181;B2.321;3;PEC 1;12/11/2018;-;-;26/11/2018
552960;319423;20181;B2.321;3;PEC 2;10/12/2018;-;-;24/12/2018
552960;319423;20181;B2.321;3;PEC 3;07/01/2019;-;-;21/01/2019
552960;319423;20181;B2.321;3;PEC 4;01/02/2019;-;-;11/02/2019
552960;319423;20181;B2.577;3;Debate 1_ ¿Qué es Big Data?;11/11/2018;-;-;-
552960;319423;20181;B2.577;3;Cuestionario módulo 1;25/11/2018;-;-;-
552960;319423;20181;B2.577;3;PEC 1_ Definición de un escenario;28/11/2018;-;-;-
552960;319423;20181;B2.577;3;Cuestionario módulo 2;23/12/2018;-;-;-
552960;319423;20181;B2.577;3;PEC 2_ MapReduce y Apache Spark;26/12/2018;-;-;-
552960;319423;20181;B2.577;3;Cuestionario módulo 3;20/01/2019;-;-;-
552960;319423;20181;B2.577;3;PEC 3_ Análisis en AWS;23/01/2019;-;-;-
552960;319423;20181;B2.577;3;PEC 4_ Nuevas tendencias;03/02/2019;-;-;-
552960;319423;20181;B2.578;2;Actividad 1;13/11/2018;-;-;20/11/2018
552960;319423;20181;B2.578;2;Actividad 2;11/12/2018;-;-;18/12/2018
552960;319423;20181;B2.578;2;Actividad 3;08/01/2019;-;-;15/01/2019
552960;319423;20181;B2.578;2;Actividad 4;05/02/2019;-;-;12/02/2019
668517;437283;20181;B2.320;3;Actividad 1;08/11/2018;04/11/2018;-;18/11/2018
668517;437283;20181;B2.320;3;Actividad 2;05/12/2018;-;-;17/12/2018
668517;437283;20181;B2.320;3;Actividad 3;03/01/2019;-;-;10/01/2019
668517;437283;20181;B2.320;3;Actividad 4;31/01/2019;-;-;10/02/2019
668517;437283;20181;B2.321;3;PEC 1;12/11/2018;04/11/2018;-;26/11/2018
668517;437283;20181;B2.321;3;PEC 2;10/12/2018;-;-;24/12/2018
668517;437283;20181;B2.321;3;PEC 3;07/01/2019;-;-;21/01/2019
668517;437283;20181;B2.321;3;PEC 4;01/02/2019;-;-;11/02/2019
668517;437283;20181;B2.577;3;Debate 1_ ¿Qué es Big Data?;11/11/2018;-;-;-
668517;437283;20181;B2.577;3;Cuestionario módulo 1;25/11/2018;-;-;-
668517;437283;20181;B2.577;3;PEC 1_ Definición de un escenario;28/11/2018;-;-;-
668517;437283;20181;B2.577;3;Cuestionario módulo 2;23/12/2018;-;-;-
668517;437283;20181;B2.577;3;PEC 2_ MapReduce y Apache Spark;26/12/2018;-;-;-
668517;437283;20181;B2.577;3;Cuestionario módulo 3;20/01/2019;-;-;-
668517;437283;20181;B2.577;3;PEC 3_ Análisis en AWS;23/01/2019;-;-;-
668517;437283;20181;B2.577;3;PEC 4_ Nuevas tendencias;03/02/2019;-;-;-
668517;437283;20181;B2.578;1;Actividad 1;13/11/2018;-;-;20/11/2018
668517;437283;20181;B2.578;1;Actividad 2;11/12/2018;-;-;18/12/2018
668517;437283;20181;B2.578;1;Actividad 3;08/01/2019;-;-;15/01/2019
668517;437283;20181;B2.578;1;Actividad 4;05/02/2019;-;-;12/02/2019
1024874;1197636;20181;B2.320;1;Actividad 1;08/11/2018;30/10/2018;-;18/11/2018
1024874;1197636;20181;B2.320;1;Actividad 2;05/12/2018;-;-;17/12/2018
1024874;1197636;20181;B2.320;1;Actividad 3;03/01/2019;-;-;10/01/2019
1024874;1197636;20181;B2.320;1;Actividad 4;31/01/2019;-;-;10/02/2019
1024874;1197636;20181;B2.321;1;PEC 1;12/11/2018;-;-;26/11/2018
1024874;1197636;20181;B2.321;1;PEC 2;10/12/2018;-;-;24/12/2018
1024874;1197636;20181;B2.321;1;PEC 3;07/01/2019;-;-;21/01/2019
1024874;1197636;20181;B2.321;1;PEC 4;01/02/2019;-;-;11/02/2019
1024874;1197636;20181;B2.577;1;Debate 1_ ¿Qué es Big Data?;11/11/2018;-;-;-
1024874;1197636;20181;B2.577;1;Cuestionario módulo 1;25/11/2018;-;-;-
1024874;1197636;20181;B2.577;1;PEC 1_ Definición de un escenario;28/11/2018;-;-;-
1024874;1197636;20181;B2.577;1;Cuestionario módulo 2;23/12/2018;-;-;-
1024874;1197636;20181;B2.577;1;PEC 2_ MapReduce y Apache Spark;26/12/2018;-;-;-
1024874;1197636;20181;B2.577;1;Cuestionario módulo 3;20/01/2019;-;-;-
1024874;1197636;20181;B2.577;1;PEC 3_ Análisis en AWS;23/01/2019;-;-;-
1024874;1197636;20181;B2.577;1;PEC 4_ Nuevas tendencias;03/02/2019;-;-;-
1024874;1197636;20181;B2.578;1;Actividad 1;13/11/2018;-;-;20/11/2018
1024874;1197636;20181;B2.578;1;Actividad 2;11/12/2018;-;-;18/12/2018
1024874;1197636;20181;B2.578;1;Actividad 3;08/01/2019;-;-;15/01/2019
1024874;1197636;20181;B2.578;1;Actividad 4;05/02/2019;-;-;12/02/2019
1024045;1195878;20181;B2.320;1;Actividad 1;08/11/2018;-;-;18/11/2018
1024045;1195878;20181;B2.320;1;Actividad 2;05/12/2018;-;-;17/12/2018
1024045;1195878;20181;B2.320;1;Actividad 3;03/01/2019;-;-;10/01/2019
1024045;1195878;20181;B2.320;1;Actividad 4;31/01/2019;-;-;10/02/2019
1024045;1195878;20181;B2.321;1;PEC 1;12/11/2018;-;-;26/11/2018
1024045;1195878;20181;B2.321;1;PEC 2;10/12/2018;-;-;24/12/2018
1024045;1195878;20181;B2.321;1;PEC 3;07/01/2019;-;-;21/01/2019
1024045;1195878;20181;B2.321;1;PEC 4;01/02/2019;-;-;11/02/2019
1024045;1195878;20181;B2.577;1;Debate 1_ ¿Qué es Big Data?;11/11/2018;-;-;-
1024045;1195878;20181;B2.577;1;Cuestionario módulo 1;25/11/2018;-;-;-
1024045;1195878;20181;B2.577;1;PEC 1_ Definición de un escenario;28/11/2018;-;-;-
1024045;1195878;20181;B2.577;1;Cuestionario módulo 2;23/12/2018;-;-;-
1024045;1195878;20181;B2.577;1;PEC 2_ MapReduce y Apache Spark;26/12/2018;-;-;-
1024045;1195878;20181;B2.577;1;Cuestionario módulo 3;20/01/2019;-;-;-
1024045;1195878;20181;B2.577;1;PEC 3_ Análisis en AWS;23/01/2019;-;-;-
1024045;1195878;20181;B2.577;1;PEC 4_ Nuevas tendencias;03/02/2019;-;-;-
1024045;1195878;20181;B2.578;1;Actividad 1;13/11/2018;-;-;20/11/2018
1024045;1195878;20181;B2.578;1;Actividad 2;11/12/2018;-;-;18/12/2018
1024045;1195878;20181;B2.578;1;Actividad 3;08/01/2019;-;-;15/01/2019
1024045;1195878;20181;B2.578;1;Actividad 4;05/02/2019;-;-;12/02/2019
1003049;1168329;20181;B2.320;2;Actividad 1;08/11/2018;-;-;18/11/2018
1003049;1168329;20181;B2.320;2;Actividad 2;05/12/2018;-;-;17/12/2018
1003049;1168329;20181;B2.320;2;Actividad 3;03/01/2019;-;-;10/01/2019
1003049;1168329;20181;B2.320;2;Actividad 4;31/01/2019;-;-;10/02/2019
1003049;1168329;20181;B2.321;1;PEC 1;12/11/2018;-;-;26/11/2018
1003049;1168329;20181;B2.321;1;PEC 2;10/12/2018;-;-;24/12/2018
1003049;1168329;20181;B2.321;1;PEC 3;07/01/2019;-;-;21/01/2019
1003049;1168329;20181;B2.321;1;PEC 4;01/02/2019;-;-;11/02/2019
1003049;1168329;20181;B2.577;2;Debate 1_ ¿Qué es Big Data?;11/11/2018;-;-;-
1003049;1168329;20181;B2.577;2;Cuestionario módulo 1;25/11/2018;-;-;-
1003049;1168329;20181;B2.577;2;PEC 1_ Definición de un escenario;28/11/2018;-;-;-
1003049;1168329;20181;B2.577;2;Cuestionario módulo 2;23/12/2018;-;-;-
1003049;1168329;20181;B2.577;2;PEC 2_ MapReduce y Apache Spark;26/12/2018;-;-;-
1003049;1168329;20181;B2.577;2;Cuestionario módulo 3;20/01/2019;-;-;-
1003049;1168329;20181;B2.577;2;PEC 3_ Análisis en AWS;23/01/2019;-;-;-
1003049;1168329;20181;B2.577;2;PEC 4_ Nuevas tendencias;03/02/2019;-;-;-
1003049;1168329;20181;B2.578;2;Actividad 1;13/11/2018;-;-;20/11/2018
1003049;1168329;20181;B2.578;2;Actividad 2;11/12/2018;-;-;18/12/2018
1003049;1168329;20181;B2.578;2;Actividad 3;08/01/2019;-;-;15/01/2019
1003049;1168329;20181;B2.578;2;Actividad 4;05/02/2019;-;-;12/02/2019
744737;565637;20181;B2.320;3;Actividad 1;08/11/2018;-;-;18/11/2018
744737;565637;20181;B2.320;3;Actividad 2;05/12/2018;-;-;17/12/2018
744737;565637;20181;B2.320;3;Actividad 3;03/01/2019;-;-;10/01/2019
744737;565637;20181;B2.320;3;Actividad 4;31/01/2019;-;-;10/02/2019
744737;565637;20181;B2.321;3;PEC 1;12/11/2018;-;-;26/11/2018
744737;565637;20181;B2.321;3;PEC 2;10/12/2018;-;-;24/12/2018
744737;565637;20181;B2.321;3;PEC 3;07/01/2019;-;-;21/01/2019
744737;565637;20181;B2.321;3;PEC 4;01/02/2019;-;-;11/02/2019
744737;565637;20181;B2.577;3;Debate 1_ ¿Qué es Big Data?;11/11/2018;-;-;-
744737;565637;20181;B2.577;3;Cuestionario módulo 1;25/11/2018;-;-;-
744737;565637;20181;B2.577;3;PEC 1_ Definición de un escenario;28/11/2018;-;-;-
744737;565637;20181;B2.577;3;Cuestionario módulo 2;23/12/2018;-;-;-
744737;565637;20181;B2.577;3;PEC 2_ MapReduce y Apache Spark;26/12/2018;-;-;-
744737;565637;20181;B2.577;3;Cuestionario módulo 3;20/01/2019;-;-;-
744737;565637;20181;B2.577;3;PEC 3_ Análisis en AWS;23/01/2019;-;-;-
744737;565637;20181;B2.577;3;PEC 4_ Nuevas tendencias;03/02/2019;-;-;-
744737;565637;20181;B2.578;1;Actividad 1;13/11/2018;-;-;20/11/2018
744737;565637;20181;B2.578;1;Actividad 2;11/12/2018;-;-;18/12/2018
744737;565637;20181;B2.578;1;Actividad 3;08/01/2019;-;-;15/01/2019
744737;565637;20181;B2.578;1;Actividad 4;05/02/2019;-;-;12/02/2019
1007184;1181418;20181;B2.320;2;Actividad 1;08/11/2018;-;-;18/11/2018
1007184;1181418;20181;B2.320;2;Actividad 2;05/12/2018;-;-;17/12/2018
1007184;1181418;20181;B2.320;2;Actividad 3;03/01/2019;-;-;10/01/2019
1007184;1181418;20181;B2.320;2;Actividad 4;31/01/2019;-;-;10/02/2019
1007184;1181418;20181;B2.321;1;PEC 1;12/11/2018;-;-;26/11/2018
1007184;1181418;20181;B2.321;1;PEC 2;10/12/2018;-;-;24/12/2018
1007184;1181418;20181;B2.321;1;PEC 3;07/01/2019;-;-;21/01/2019
1007184;1181418;20181;B2.321;1;PEC 4;01/02/2019;-;-;11/02/2019
1007184;1181418;20181;B2.577;1;Debate 1_ ¿Qué es Big Data?;11/11/2018;-;-;-
1007184;1181418;20181;B2.577;1;Cuestionario módulo 1;25/11/2018;-;-;-
1007184;1181418;20181;B2.577;1;PEC 1_ Definición de un escenario;28/11/2018;-;-;-
1007184;1181418;20181;B2.577;1;Cuestionario módulo 2;23/12/2018;-;-;-
1007184;1181418;20181;B2.577;1;PEC 2_ MapReduce y Apache Spark;26/12/2018;-;-;-
1007184;1181418;20181;B2.577;1;Cuestionario módulo 3;20/01/2019;-;-;-
1007184;1181418;20181;B2.577;1;PEC 3_ Análisis en AWS;23/01/2019;-;-;-
1007184;1181418;20181;B2.577;1;PEC 4_ Nuevas tendencias;03/02/2019;-;-;-
1007184;1181418;20181;B2.578;1;Actividad 1;13/11/2018;-;-;20/11/2018
1007184;1181418;20181;B2.578;1;Actividad 2;11/12/2018;-;-;18/12/2018
1007184;1181418;20181;B2.578;1;Actividad 3;08/01/2019;-;-;15/01/2019
1007184;1181418;20181;B2.578;1;Actividad 4;05/02/2019;-;-;12/02/2019
1027535;1204334;20181;B2.320;2;Actividad 1;08/11/2018;-;-;18/11/2018
1027535;1204334;20181;B2.320;2;Actividad 2;05/12/2018;-;-;17/12/2018
